nbSyll,pron,origin,warning,remarques,POS,lineId,pageId,sizePron,motVedette,hwd,pronSampa,ipa,PartOfSpeech
5,ĕty̆mŏʹlŏgy,G.,,,n.,5.0,84,11,etyomology,,,,noun
4,evăʹcūāte,L.,,,v.,6.0,84,9,evacuate,evacuate,i v { k j @ eI t,ivækjə?t,verb
6,evăcūāʹtion,,,,n.,7.0,84,11,evacuation,evacuation,i v { k j @ w eI S @ n,ivækjəw?ʃən,noun
2,evāʹde,L.,,,v.,8.0,84,6,evade,evade,i v eI d,iv?d,verb
5,evăngēʹlĭcal,G.,,,a.,9.0,84,12,evangelical,evangelical,i: v { n dZ E l i k @ l,iːvæn?ɛlikəl,adjective
4,evăʹngĕlift,G.,,,n.,10.0,84,11,evangelift,,,,noun
3,evāʹnid,L.,,,a.,11.0,84,7,evanid,,,,adjective
4,evăʹpŏrāte,,,,v.,12.0,84,10,evaporate,evaporate,i v { p 3:r eI t,ivæpɜ:r?t,verb
6,evăpŏrāʹtion,,,,n.,13.0,84,12,evaporation,evaporation,i v { p 3:r eI S @ n,ivæpɜ:r?ʃən,noun
4,evāʹfion,L.,,,n.,14.0,84,8,evafion,,,,noun
3,evāʹfive,L.,,,a.,15.0,84,8,evafive,,,,adjective
3,euʹc_h_ărĭft,G.,,,n.,16.0,84,12,eucharift,,,,noun
5,euc_h_ărĭftĭcal,,nbSyll>1 et pas d'accent tonic,,a.,17.0,84,15,euchariftical,,,,adjective
1,ēve,,,,n.,18.0,84,3,eve,eve,i: v,iːv,noun
4,evĕʹction,,,,n.,19.0,84,9,evection,,,,noun
3,ēʹvĕning,,,,n.,20.0,84,8,evening,evening,i: v n i N,iːvniŋ,noun
3,ēʹvĕnneſs,,,,n.,21.0,84,9,evenness,evenness,i: v @ n n @ s,iːvənnəs,noun
2,ēvĕʹnt,L.,,,n.,22.0,84,6,event,event,i v E n t,ivɛnt,noun
3,ēʹvĕntīde,,,,n.,23.0,84,9,eventide,,,,noun
4,ēvĕʹntĭlāte,L.,,,v.,24.0,84,11,eventilate,,,,verb
4,ēvĕʹntūal,,,,a.,25.0,84,9,eventual,eventual,@ v E n tS u @ l,əvɛn?uəl,adjective
2,ĕʹvĕr,,,,p.,26.0,84,5,ever,ever,E v 3:r,ɛvɜ:r,pronoun
3,ĕʹvĕrgreen,,,,n.,27.0,84,10,evergreen,evergreen,E v 3:r g r\ i: n,ɛvɜ:rgɹiːn,noun
4,ĕvĕrlăʹſting,,,,a.,28.0,84,12,everlasting,everlasting,E v 3:r l { s t i N,ɛvɜ:rlæstiŋ,adjective
1,ēves,,,,n.,29.0,84,4,eves,eves,i: v z,iːvz,noun
2,ĕʹvet,,,,n.,30.0,84,5,evet,,,,noun
3,ĕʹvĭdĕnce,L.,,,n.,31.0,84,9,evidence,evidence,E v @ d @ n s,ɛvədəns,noun
3,ĕʹvĭdent,,,,a.,32.0,84,8,evident,evident,E v @ d @ n t,ɛvədənt,adjective
2,ēʹvil,,,,n.,33.0,84,5,evil,evil,i: v @ l,iːvəl,noun
2,evĭʹnce,,,,v.,34.0,84,7,evince,evince,i v I n s,ivɪns,verb
4,ĕʹvĭtable,,,,a.,35.0,84,9,evitable,,,,adjective
3,euʹlŏgy,G.,,,n.,36.0,84,7,eulogy,eulogy,j u l @ dZ i:,julə?iː,noun
2,euʹnŭch,G.,,,n.,37.0,84,7,eunuch,,,,noun
5,evŏlūʹtion,L.,,,n.,38.0,84,10,evolution,evolution,E v @ l u S @ n,ɛvəluʃən,noun
2,euʹrōpe,G.,,,n.,39.0,84,7,europe,europe,j U r\ @ p,jʊɹəp,noun
4,eurōʹpėȧn,,,,a.,40.0,84,9,european,european,j U r\ @ p i: @ n,jʊɹəpiːən,adjective
3,eutĕʹrpè,G.,,,n.,41.0,84,8,euterpe,,,,noun
4,evŭʹlſion,L.,,,n.,42.0,84,9,evulsion,,,,noun
1,ewe,,,,n.,43.0,84,3,ewe,ewe,j u,ju,noun
2,eʹwer,,,,n.,44.0,84,5,ewer,ewer,j u 3:r,juɜ:r,noun
2,eʹwry,,,,n.,45.0,84,5,ewry,,,,noun
2,exăʹct,L.,,,a.,46.0,84,6,exact,exact,i g z { k t,igzækt,adjective
4,exăʹction,,,,n.,47.0,84,9,exaction,exaction,i g z { k S @ n,igzækʃən,noun
3,exăʹctneſs,,,,n.,48.0,84,10,exactness,exactness,i g z { k t n @ s,igzæktnəs,noun
3,exăʹctor,,,,n.,49.0,84,8,exactor,,,,noun
4,exăʹggĕrāte,L.,,,v.,50.0,84,11,exaggerate,exaggerate,i g z { dZ 3:r eI t,igzæ?ɜ:r?t,verb
6,exăggĕrāʹtion,L.,,,n.,51.0,84,13,exaggeration,exaggeration,i g z { dZ 3:r eI S @ n,igzæ?ɜ:r?ʃən,noun
4,exăʹgitāte,L.,,,v.,52.0,84,10,exagitate,,,,verb
2,exaʹlt,L.,,,v.,53.0,84,6,exalt,exalt,i g z O: l t,igzOːlt,verb
6,exăʹmĭnāʹtion,L.,,,n.,54.0,84,13,examination,examination,i g z { m @ n eI S @ n,igzæmən?ʃən,noun
3,exăʹmĭne,L.,,,v.,55.0,84,8,examine,examine,i g z { m i n,igzæmin,verb
3,exăʹmple,,,,n.,56.0,84,8,example,example,i g z { m p @ l,igzæmpəl,noun
4,exăʹmināte,L.,,,v.,57.0,84,10,examinate,,,,verb
2,ĕʹxărch,G.,,,n.,58.0,84,7,exarch,,,,noun
4,exăʹſpĕrāte,L.,,,v.,59.0,84,11,exasperate,exasperate,i g z { s p 3:r eI t,igzæspɜ:r?t,verb
2,exceeʹd,L.,,,v.,60.0,84,7,exceed,exceed,i k s i: d,iksiːd,verb
3,exceeʹding,L.,,,a.,61.0,84,10,exceeding,exceeding,i k s i: 4 i N,iksiːɾiŋ,adjective
2,exceʹl,L.,,,v.,62.0,84,6,excel,excel,i k s E l,iksɛl,verb
3,ĕʹxcĕllĕnce,L.,,,n.,63.0,84,11,excellence,excellence,E k s @ l @ n s,ɛksələns,noun
4,ĕʹxcĕllĕncy,L.,,,n.,64.0,84,11,excellency,excellency,E k s l E n s i:,ɛkslɛnsiː,noun
3,ĕʹxcellent,L.,,,a.,65.0,84,10,excellent,excellent,E k s @ l @ n t,ɛksələnt,adjective
3,excĕʹntric,L.,,,a.,66.0,84,10,excentric,,,,adjective
2,excĕʹpt,,,,p.,67.0,84,7,except,except,i k s E p t,iksɛpt,pronoun
4,excĕʹption,F.,,,n.,68.0,84,10,exception,exception,i k s E p S @ n,iksɛpʃən,noun
6,excĕʹptionable,,,,a.,69.0,84,14,exceptionable,,,,adjective
2,excĕʹſs,L.,,,n.,70.0,84,7,excess,excess,E k s E s,ɛksɛs,noun
3,excĕʹſſive,,,,a.,71.0,84,10,excessive,excessive,i k s E s i v,iksɛsiv,adjective
2,exchāʹnge,F.,,,n.,72.0,84,9,exchange,exchange,i k s tS eI n dZ,iks??n?,noun
3,exchĕʹq_ue_r,,,,n.,73.0,84,12,exchequer,exchequer,E k s tS E k 3:r,ɛks?ɛkɜ:r,noun
4,excĭʹſ_e_able,,,,n.,2.0,85,13,exciseable,,,,noun
2,excīʹſe,L.,,,n.,3.0,85,7,excise,excise,E k s aI s,ɛks?s,noun
4,excĭʹſion,L.,,,n.,4.0,85,9,excision,excision,i k s I Z @ n,iksɪʒən,noun
2,excīʹte,,,,v.,5.0,85,7,excite,excite,i k s aI t,iks?t,verb
2,exclaiʹm,L.,,,v.,6.0,85,8,exclaim,exclaim,i k s k l eI m,ikskl?m,verb
5,exclāmāʹtion,,,,n.,7.0,85,12,exclamation,exclamation,E k s k l @ m eI S @ n,ɛkskləm?ʃən,noun
5,exclāʹmătory,,,,n.,8.0,85,12,exclamatory,,,,noun
2,exclūʹde,L.,,,v.,9.0,85,8,exclude,exclude,i k s k l u d,iksklud,verb
4,exclūʹſion,,,,n.,10.0,85,10,exclusion,exclusion,i k s k l u Z @ n,ikskluʒən,noun
3,exclūʹſive,L.,,,a.,11.0,85,10,exclusive,exclusive,i k s k l u s i v,iksklusiv,adjective
4,excŏʹgĭtāte,L.,,,v.,12.0,85,11,excogitate,,,,verb
5,excŏmmūʹnĭcāte,L.,,,v.,13.0,85,14,excommunicate,excommunicate,E k s k @ m j u n @ k eI t,ɛkskəmjunək?t,verb
7,excŏmmūnĭcāʹtion,L.,,,n.,14.0,85,16,excommunication,excommunication,E k s k @ m j u n @ k eI S @ n,ɛkskəmjunək?ʃən,noun
4,excŏʹrĭāte,L.,,,v.,15.0,85,10,excoriate,excoriate,E k s k O: r\ i: eI t,ɛkskOːɹiː?t,verb
6,excŏrĭāʹtion,,,,n.,16.0,85,12,excoriation,excoriation,E k s k O: r\ i: eI S @ n,ɛkskOːɹiː?ʃən,noun
3,ĕʹxcrĕment,L.,,,n.,17.0,85,10,excrement,excrement,E k s k r\ @ m @ n t,ɛkskɹəmənt,noun
6,excrĕmĕntĭʹti_o_us,,,,a.,18.0,85,18,excrementitious,,,,adjective
3,excrĕʹſcĕnce,L.,,,n.,19.0,85,12,excrescence,,,,noun
4,excrēʹtion,,,,n.,20.0,85,10,excretion,excretion,i k s k r\ i: S @ n,ikskɹiːʃən,noun
4,excrūʹcĭāte,L.,,,v.,21.0,85,11,excruciate,,,,verb
5,excrūʹcĭāting,,,,a.,22.0,85,13,excruciating,excruciating,i k s k r\ u S i: eI 4 i N,ikskɹuʃiː?ɾiŋ,adjective
3,excŭʹlpāte,L.,,,v.,23.0,85,10,exculpate,exculpate,E k s k V l p eI t,ɛkskʌlp?t,verb
4,excŭʹrſion,L.,,,n.,24.0,85,10,excursion,excursion,i k s k 3:r Z @ n,ikskɜ:rʒən,noun
4,excūʹſable,L.,,,a.,25.0,85,10,excusable,excusable,i k s k j u z @ b @ l,ikskjuzəbəl,adjective
2,excūʹſe,L.,,,v.,26.0,85,7,excuse,excuse,i k s k j u s,ikskjus,verb
4,ĕʹxēcrable,L.,,,a.,27.0,85,10,execrable,execrable,E g z E k r\ @ b @ l,ɛgzɛkɹəbəl,adjective
3,ĕʹxĕcrāte,L.,,,v.,28.0,85,9,execrate,,,,verb
5,exĕcrāʹtion,,,,n.,29.0,85,11,execration,,,,noun
3,ĕʹxĕcūte,L.,,,v.,30.0,85,8,execute,execute,E k s @ k j u t,ɛksəkjut,verb
5,exĕcūʹtion,,,,n.,31.0,85,10,execution,execution,E k s @ k j u S @ n,ɛksəkjuʃən,noun
6,exĕcūʹtioner,,,,n.,32.0,85,12,executioner,executioner,E k s @ k j u S @ n 3:r,ɛksəkjuʃənɜ:r,noun
4,exĕʹcūtive,,,,n.,33.0,85,10,executive,executive,i g z E k j @ 4 i v,igzɛkjəɾiv,noun
4,exĕʹcŭtor,F.,,,n.,34.0,85,9,executor,executor,i g z E k j @ 4 3:r,igzɛkjəɾɜ:r,noun
4,exĕʹcŭtrix,,,,n.,35.0,85,10,executrix,,,,noun
5,exĕgĕʹtĭcal,G.,,,a.,36.0,85,11,exegetical,,,,adjective
3,exĕʹmplar,L.,,,n.,37.0,85,9,exemplar,exemplar,i g z E m p l A r\,igzɛmplɑɹ,noun
4,exĕʹmplăry,,,,a.,38.0,85,10,exemplary,exemplary,i g z E m p l 3:r i:,igzɛmplɜ:riː,adjective
7,exĕmplĭfĭcāʹtion,,,,n.,39.0,85,16,exemplification,,,,noun
4,exĕʹmplĭfy,L.,,,v.,40.0,85,10,exemplify,exemplify,i g z E m p l @ f aI,igzɛmpləf?,verb
2,exĕʹmpt,F.,,,n.,41.0,85,7,exempt,exempt,i g z E m p t,igzɛmpt,noun
4,exĕʹm_p_tion,,,,n.,42.0,85,12,exemption,exemption,i g z E m p S @ n,igzɛmpʃən,noun
3,ĕʹxĕquies,L.,,,n.,43.0,85,9,exequies,,,,noun
3,eʹxĕrcīſe,F.,,,n.,44.0,85,9,exercise,exercise,E k s 3:r s aI z,ɛksɜ:rs?z,noun
6,exĕrcĭtāʹtion,,,,n.,45.0,85,13,exercitation,,,,noun
2,exĕʹrt,L.,,,v.,46.0,85,6,exert,exert,i g z 3:r t,igzɜ:rt,verb
4,exfŏʹlĭāte,L.,,,v.,47.0,85,10,exfoliate,exfoliate,E k s f @U l i: eI t,ɛksfoʊliː?t,verb
5,exhālāʹtion,L.,,,n.,48.0,85,11,exhalation,exhalation,E k s h @ l eI S @ n,ɛkshəl?ʃən,noun
2,exhāʹle,L.,,,v.,49.0,85,7,exhale,exhale,E k s h eI l,ɛksh?l,verb
2,exhauʹſt,L.,,,v.,50.0,85,8,exhaust,exhaust,i g z O: s t,igzOːst,verb
3,exhĭʹbit,L.,,,v.,51.0,85,8,exhibit,exhibit,i g z I b i t,igzɪbit,verb
5,exhĭbiʹtĭon,,,,n.,52.0,85,11,exhibition,exhibition,E k s @ b I S @ n,ɛksəbɪʃən,noun
4,exhĭʹlărāte,L.,,,v.,53.0,85,11,exhilarate,exhilarate,i g z I l 3:r eI t,igzɪlɜ:r?t,verb
2,exhŏʹrt,L.,,,v.,54.0,85,7,exhort,exhort,i g z O: r\ t,igzOːɹt,verb
5,exhŏrtāʹtion,,,,n.,55.0,85,12,exhortation,exhortation,E g z O: r\ t eI S @ n,ɛgzOːɹt?ʃən,noun
4,exhŏʹrtătive,,,,a.,56.0,85,12,exhortative,,,,adjective
3,ĕʹxĭgĕnce,L.,,,n.,57.0,85,9,exigence,,,,noun
3,ĕʹxĭgent,L.,,,n.,58.0,85,8,exigent,exigent,E k s i dZ @ n t,ɛksi?ənt,noun
4,exĭgĕʹnt_e_rs,,,,n.,59.0,85,13,exigenters,,,,noun
4,exiʹgū_o_us,L.,,,a.,60.0,85,11,exiguous,,,,adjective
2,eʹxīle,L.,,,n.,61.0,85,6,exile,exile,E g z aI l,ɛgz?l,noun
4,exĭʹmĭ_o_ūs,L.,,,a.,62.0,85,11,eximious,,,,adjective
2,exĭʹſt,L.,,,v.,63.0,85,6,exist,exist,i g z I s t,igzɪst,verb
3,exĭʹſtĕnce,L.,,,n.,64.0,85,10,existence,existence,E g z I s t @ n s,ɛgzɪstəns,noun
2,eʹxĭt,L.,,,n.,65.0,85,5,exit,exit,E g z i t,ɛgzit,noun
4,exŏʹnĕrāte,L.,,,v.,66.0,85,10,exonerate,exonerate,i g z A n 3:r eI t,igzɑnɜ:r?t,verb
4,ĕʹxŏrable,L.,,,a.,67.0,85,9,exorable,,,,adjective
4,exŏʹrbĭtant,L.,,,a.,68.0,85,11,exorbitant,exorbitant,i g z O: r\ b i t @ n t,igzOːɹbitənt,adjective
3,ĕʹxŏrcĭſms,,,,n.,69.0,85,10,exorcisms,,,,noun
3,exŏʹrcĭſt.,G.,,,n.,70.0,85,10,exorcist,exorcist,E k s 3:r s @ s t,ɛksɜ:rsəst,noun
3,exŏʹrcīſe,G.,,,v.,71.0,85,9,exorcise,,,,verb
4,exōʹrdĭum,L.,,,n.,72.0,85,9,exordium,,,,noun
3,exŏʹtic,G.,,,a.,73.0,85,7,exotic,exotic,i g z A 4 i k,igzɑɾik,adjective
2,expăʹnd,L.,,,v.,2.0,86,7,expand,expand,i k s p { n d,ikspænd,verb
2,expăʹnſe,L.,,,n.,3.0,86,8,expanse,expanse,i k s p { n s,ikspæns,noun
4,expăʹnſion.,L.,,,n.,4.0,86,11,expansion,expansion,i k s p { n S @ n,ikspænʃən,noun
4,expăʹtiāte,L.,,,v.,5.0,86,10,expatiate,,,,verb
2,expĕʹct,,,,v.,6.0,86,7,expect,expect,i k s p E k t,ikspɛkt,verb
5,expĕctāʹtion,L.,,,n.,7.0,86,12,expectation,expectation,E k s p E k t eI S @ n,ɛkspɛkt?ʃən,noun
4,expĕʹctŏrāte,L.,,,v.,8.0,86,12,expectorate,,,,verb
6,expĕctŏrāʹtion,L.,,,n.,9.0,86,14,expectoration,,,,noun
4,expĕʹdĭĕnt,L.,,,a.,10.0,86,10,expedient,expedient,i k s p i: 4 i: @ n t,ikspiːɾiːənt,adjective
3,ĕʹxpĕdīte,L.,,,v.,11.0,86,9,expedite,expedite,E k s p i d aI t,ɛkspid?t,verb
5,expĕdĭʹtion,,,,n.,12.0,86,11,expedition,expedition,E k s p @ d I S @ n,ɛkspədɪʃən,noun
5,expĕdĭʹti_o_us,,,,a.,13.0,86,14,expeditious,expeditious,E k s p @ d I S @ s,ɛkspədɪʃəs,adjective
2,expeʹl,,,,v.,14.0,86,6,expel,expel,i k s p E l,ikspɛl,verb
2,expĕʹnce.,L.,,,n.,15.0,86,9,expence,,,,noun
2,expĕʹnd,,,,v.,16.0,86,7,expend,expend,i k s p E n d,ikspɛnd,verb
3,expĕʹnſive,,,,a.,17.0,86,10,expensive,expensive,i k s p E n s i v,ikspɛnsiv,adjective
4,expĕʹrĭence,L.,,,n.,18.0,86,11,experience,experience,i k s p I r\ i: @ n s,ikspɪɹiːəns,noun
5,expĕʹrĭĕnced,L.,,,a.,19.0,86,12,experienced,experienced,i k s p I r\ i: @ n s t,ikspɪɹiːənst,adjective
4,expĕʹrĭment,L.,,,n.,20.0,86,11,experiment,experiment,i k s p E r\ @ m @ n t,ikspɛɹəmənt,noun
5,expĕrĭmĕʹntal,,,,a.,21.0,86,13,experimental,experimental,i k s p E r\ @ m E n t @ l,ikspɛɹəmɛntəl,adjective
2,expĕʹrt,L.,,,a.,22.0,86,7,expert,expert,E k s p 3:r t,ɛkspɜ:rt,adjective
3,expĕʹrtneſs,,,,n.,23.0,86,11,expertness,,,,noun
4,ĕʹxpĭable,L.,,,a.,24.0,86,9,expiable,,,,adjective
3,ĕʹxpĭāte,,,,v.,25.0,86,8,expiate,expiate,E k s p i: eI t,ɛkspiː?t,verb
5,expĭāʹtion,L.,,,n.,26.0,86,10,expiation,,,,noun
5,ĕʹxpĭătory,,,,a.,27.0,86,10,expiatory,,,,adjective
5,expīrāʹtion,F.,,,n.,28.0,86,11,expiration,expiration,E k s p 3:r eI S @ n,ɛkspɜ:r?ʃən,noun
2,expīʹre,,,,v.,29.0,86,7,expire,expire,i k s p aI r\,iksp?ɹ,verb
3,expīʹring,,,,n.,30.0,86,9,expiring,expiring,i k s p aI r\ i N,iksp?ɹiŋ,noun
2,explaiʹn,,,,v.,31.0,86,8,explain,explain,i k s p l eI n,ikspl?n,verb
5,explāʹnātion,,,,n.,32.0,86,12,explanation,explanation,E k s p l @ n eI S @ n,ɛksplən?ʃən,noun
5,explāʹnătŏry,,,,a.,33.0,86,12,explanatory,explanatory,i k s p l { n @ t O: r\ i:,iksplænətOːɹiː,adjective
3,ĕʹxplĕtive,L.,,,a.,34.0,86,10,expletive,expletive,E k s p l @ 4 i v,ɛkspləɾiv,adjective
4,ĕʹxplĭcable,L.,,,a.,35.0,86,11,explicable,explicable,E k s p l i k @ b @ l,ɛksplikəbəl,adjective
5,explĭcāʹtion,,,,n.,36.0,86,12,explication,explication,E k s p l @ k eI S @ n,ɛksplək?ʃən,noun
3,explĭʹcit,L.,,,a.,37.0,86,9,explicit,explicit,i k s p l I s @ t,iksplɪsət,adjective
2,explōʹde,L.,,,v.,38.0,86,8,explode,explode,i k s p l @U d,iksploʊd,verb
2,exploiʹt,,,,n.,39.0,86,8,exploit,exploit,E k s p l OI t,ɛkspl?t,noun
2,explōʹre,L.,,,v.,40.0,86,8,explore,explore,i k s p l O: r\,iksplOːɹ,verb
4,explōʹſion,,,,n.,41.0,86,10,explosion,explosion,i k s p l @U Z @ n,iksploʊʒən,noun
2,expŏʹrt,L.,,,v.,42.0,86,7,export,export,E k s p O: r\ t,ɛkspOːɹt,verb
5,expŏrtāʹtion,,,,n.,43.0,86,12,exportation,exportation,E k s p O: r\ t eI S @ n,ɛkspOːɹt?ʃən,noun
2,expōʹſe,F.,,,v.,44.0,86,7,expose,expose,i k s p @U z,ikspoʊz,verb
5,expŏsĭʹtion,,,,n.,45.0,86,11,exposition,exposition,E k s p @ z I S @ n,ɛkspəzɪʃən,noun
4,expŏʹsĭtor,,,,n.,46.0,86,10,expositor,,,,noun
4,expŏʹstūlāte,L.,,,v.,47.0,86,12,expostulate,,,,verb
6,expŏftūlāʹtion,L.,,,n.,48.0,86,14,expoftulation,,,,noun
2,expȯu̇ʹnd,L.,,,v.,49.0,86,9,expouond,,,,verb
2,expreʹſſ,,,,n.,50.0,86,8,express,express,i k s p r\ E s,ikspɹɛs,noun
4,exprĕʹſſion,,,,n.,51.0,86,11,expression,expression,i k s p r\ E S @ n,ikspɹɛʃən,noun
3,exprĕʹſſive,,,,a.,52.0,86,11,expressive,expressive,i k s p r\ E s i v,ikspɹɛsiv,adjective
5,exprobāʹtion,L.,,,n.,53.0,86,12,exprobation,,,,noun
4,expŭʹlſion,,,,n.,54.0,86,10,expulsion,expulsion,i k s p V l S @ n,ikspʌlʃən,noun
3,expŭʹlſive,F.,,,a.,55.0,86,10,expulsive,,,,adjective
2,expŭʹnge,,,,v.,56.0,86,8,expunge,expunge,i k s p V n dZ,ikspʌn?,verb
5,expŭʹrgătory,L.,,,a.,57.0,86,12,expurgatory,,,,adjective
3,ĕʹxquĭsĭte,L.,,,a.,58.0,86,10,exquisite,exquisite,E k s k w @ z @ t,ɛkskwəzət,adjective
3,exsĭʹccāte,L.,,,v.,59.0,86,10,exsiccate,,,,verb
2,ĕʹxtănt,L.,,,a.,60.0,86,7,extant,extant,E k s t @ n t,ɛkstənt,adjective
3,ĕʹxtaſy,G.,,,n.,61.0,86,7,extasy,,,,noun
3,extăʹtic,,,,a.,62.0,86,8,extatic,,,,adjective
4,extĕmpŏrè,L.,nbSyll>1 et pas d'accent tonic,,p.,63.0,86,9,extempore,,,,pronoun
2,extĕʹnd,L.,,,v.,64.0,86,7,extend,extend,i k s t E n d,ikstɛnd,verb
4,extĕʹnſion,,,,n.,65.0,86,10,extension,extension,i k s t E n S @ n,ikstɛnʃən,noun
3,extĕʹnsĭve,,,,a.,66.0,86,10,extensive,extensive,i k s t E n s i v,ikstɛnsiv,adjective
2,extĕʹnt,,,,n.,67.0,86,7,extent,extent,i k s t E n t,ikstɛnt,noun
4,extĕʹnūāte,L.,,,v.,68.0,86,10,extenuate,extenuate,i k s t E n j u eI t,ikstɛnju?t,verb
6,extĕnūāʹtion,,,,n.,69.0,86,12,extenuation,,,,noun
4,extēʹrĭor,L.,,,a.,70.0,86,9,exterior,exterior,i k s t I r\ i: 3:r,ikstɪɹiːɜ:r,adjective
4,extĕʹrmĭnāte,L.,,,v.,71.0,86,12,exterminate,exterminate,i k s t 3:r m @ n eI t,ikstɜ:rmən?t,verb
6,extĕrmĭnāʹtion,,,,n.,72.0,86,14,extermination,extermination,i k s t 3:r m @ n eI S @ n,ikstɜ:rmən?ʃən,noun
3,extĕʹrnal,L.,,,a.,73.0,86,9,external,external,i k s t 3:r n @ l,ikstɜ:rnəl,adjective
2,extĭʹnct,L.,,,a.,2.0,87,8,extinct,extinct,i k s t I N k t,ikstɪŋkt,adjective
4,extĭʹnction,,,,n.,3.0,87,11,extinction,extinction,i k s t I N k S @ n,ikstɪŋkʃən,noun
3,extĭnguiſh,,nbSyll>1 et pas d'accent tonic,,v.,4.0,87,10,extinguish,extinguish,i k s t I N g w i S,ikstɪŋgwiʃ,verb
3,extiʹrpāte,L.,,,v.,5.0,87,10,extirpate,extirpate,E k s t 3:r p eI t,ɛkstɜ:rp?t,verb
5,extĭrpāʹtion,,,,n.,6.0,87,12,extirpation,,,,noun
2,extoʹl,L.,,,v.,7.0,87,6,extol,extol,i k s t @U l,ikstoʊl,verb
2,extŏʹrt,L.,,,v.,8.0,87,7,extort,extort,i k s t O: r\ t,ikstOːɹt,verb
4,extŏʹrtion,L.,,,n.,9.0,87,10,extortion,extortion,i k s t O: r\ S @ n,ikstOːɹʃən,noun
5,extŏʹrtioner,,,,n.,10.0,87,12,extortioner,,,,noun
2,extrăʹct,L.,,,v.,11.0,87,8,extract,extract,i k s t r\ { k t,ikstɹækt,verb
5,extrāgĕʹnē_o_us,L.,,,a.,12.0,87,15,extrageneous,,,,adjective
6,extrājūdĭʹcĭal,L.,,,a.,13.0,87,14,extrajudicial,,,,adjective
4,extrāmŭʹndāne,,,,n.,14.0,87,13,extramundane,,,,noun
6,extrăŏʹrdĭnăry,L.,,,a.,15.0,87,14,extraordinary,extraordinary,i k s t r\ O: r\ d @ n E r\ i:,ikstɹOːɹdənɛɹiː,adjective
6,extrāpărŏʹc_h_ĭal,L.,,,a.,16.0,87,17,extraparochial,,,,adjective
4,extrăʹvăgănce,L.,,,n.,17.0,87,13,extravagance,extravagance,i k s t r\ { v @ g @ n s,ikstɹævəgəns,noun
4,extrăʹvăgănt,L.,,,a.,18.0,87,12,extravagant,extravagant,i k s t r\ { v @ g @ n t,ikstɹævəgənt,adjective
4,extrăʹvăsāte,L.,,,a.,19.0,87,12,extravasate,,,,adjective
2,extrēʹme,L.,,,a.,20.0,87,8,extreme,extreme,i k s t r\ i: m,ikstɹiːm,adjective
4,extrĕʹmĭty,L.,,,n.,21.0,87,10,extremity,extremity,i k s t r\ E m @ 4 i:,ikstɹɛməɾiː,noun
3,ĕʹxtrĭcāte,L.,,,v.,22.0,87,10,extricate,extricate,E k s t r\ @ k eI t,ɛkstɹək?t,verb
4,extrĭʹnsĕcal,L.,,,a.,23.0,87,12,extrinsecal,,,,adjective
2,extrūʹde,L.,,,v.,24.0,87,8,extrude,extrude,i k s t r\ u d,ikstɹud,verb
4,extrūʹſion,L.,,,n.,25.0,87,10,extrusion,extrusion,i k s t r\ u Z @ n,ikstɹuʒən,noun
4,extūbĕrănce,L.,nbSyll>1 et pas d'accent tonic,,n.,26.0,87,11,extuberance,,,,noun
4,extūmĕʹſcĕnce,L.,,,n.,27.0,87,13,extumescence,,,,noun
4,exūʹbĕrănce,L.,,,n.,28.0,87,11,exuberance,exuberance,i g z u b 3:r @ n s,igzubɜ:rəns,noun
4,exūʹbĕrant,L.,,,a.,29.0,87,10,exuberant,exuberant,i g z u b 3:r @ n t,igzubɜ:rənt,adjective
4,exūʹlcĕrāte,,,,v.,30.0,87,11,exulcerate,,,,verb
2,exŭʹlt,,,,v.,31.0,87,6,exult,exult,i g z V l t,igzʌlt,verb
5,exŭltāʹtion,L.,,,n.,32.0,87,11,exultation,exultation,i g z V l t eI S @ n,igzʌlt?ʃən,noun
1,eye,,,,n.,33.0,87,3,eye,eye,aI,?,noun
2,ey_e_ʹbri_gh_t,,,,n.,34.0,87,14,eyebright,,,,noun
2,eʹyeſs,,,,n.,35.0,87,6,eyess,,,,noun
1,eyre,,,,n.,36.0,87,4,eyre,eyre,E r\,ɛɹ,noun
2,eʹyrie,,,,n.,37.0,87,6,eyrie,eyrie,E r\ i:,ɛɹiː,noun
2,fāʹble,L.,,,n.,2.0,87,6,fable,fable,f eI b @ l,f?bəl,noun
3,fāʹbrĭcāte,L.,,,v.,3.0,87,10,fabricate,fabricate,f { b r\ @ k eI t,fæbɹək?t,verb
2,fāʹbric,,,,n.,4.0,87,7,fabric,fabric,f { b r\ i k,fæbɹik,noun
3,fāʹbŭl_o_ūs,,,,a.,5.0,87,11,fabulous,fabulous,f { b j @ l @ s,fæbjələs,adjective
1,fāce,F.,,,n.,6.0,87,4,face,face,f eI s,f?s,noun
4,făcēʹti_o_us,F.,,,a.,7.0,87,12,facetious,facetious,f @ s i: S @ s,fəsiːʃəs,adjective
2,făʹcĭle,L.,,,a.,8.0,87,7,facile,facile,f { s @ l,fæsəl,adjective
4,făcĭʹlĭtāte,L.,,,v.,9.0,87,11,facilitate,facilitate,f @ s I l @ t eI t,fəsɪlət?t,verb
4,făcĭʹlĭty,L.,,,n.,10.0,87,9,facility,facility,f @ s I l i 4 i:,fəsɪliɾiː,noun
1,făct,L.,,,n.,11.0,87,4,fact,fact,f { k t,fækt,noun
3,făʹction,L.,,,n.,12.0,87,8,faction,faction,f { k S @ n,fækʃən,noun
